"index","centro_cod","cliente_cod","plan_mes","programa_tvt","pedido_prv_sol"
"661","D155","7200023606",202003,"C",132.36
"662","D155","7200023606",202003,"T",648.84
"663","D155","7200023610",202001,"C",501.54
"664","D155","7200023610",202002,"C",46.57
"665","D155","7200023610",202003,"C",328.08
"666","D155","7200023611",202001,"T",192.96
"667","D155","7200023611",202002,"C",113.84
"668","D155","7200023611",202002,"T",202.65
"669","D155","7200023611",202003,"T",202.66
"670","D155","7200023613",202001,"T",168.08
"671","D155","7200023613",202002,"T",55.86
"672","D155","7200023613",202003,"T",40.79
"673","D155","7200023614",202001,"C",60.48
"674","D155","7200023614",202001,"T",187.88
"675","D155","7200023614",202002,"T",237.01
"676","D155","7200023614",202003,"C",42.09
"677","D155","7200023614",202003,"T",535.95
"678","D155","7200023615",202001,"C",90.72
"679","D155","7200023615",202002,"T",107.02
"680","D155","7200023615",202003,"C",69.35
"681","D155","7200023615",202003,"T",153.43
"682","D155","7200023616",202001,"C",43.89
"683","D155","7200023616",202001,"T",125.87
"684","D155","7200023616",202002,"T",64.39
"685","D155","7200023616",202003,"C",69.97
"686","D155","7200023616",202003,"T",101.41
"687","D155","7200023617",202001,"C",99
"688","D155","7200023617",202001,"T",47.75
"689","D155","7200023617",202002,"C",192.16
"690","D155","7200023617",202002,"T",79.84
"691","D155","7200023617",202003,"C",158.61
"692","D155","7200023617",202003,"T",114.4
"693","D155","7200023618",202001,"C",364.84
"694","D155","7200023618",202001,"T",68.64
"695","D155","7200023618",202002,"T",217.72
"696","D155","7200023618",202003,"C",152.28
"697","D155","7200023618",202003,"T",1334.23
"698","D155","7200023621",202001,"C",202.47
"699","D155","7200023621",202002,"C",130.9
"700","D155","7200023621",202003,"T",126.64
"701","D155","7200023623",202001,"C",70.08
"702","D155","7200023623",202001,"T",774.14
"703","D155","7200023623",202002,"C",404.74
"704","D155","7200023623",202002,"T",480.63
"705","D155","7200023623",202003,"C",403.19
"706","D155","7200023623",202003,"T",409.1
"707","D155","7200023627",202001,"C",70.77
"708","D155","7200023627",202001,"T",234.87
"709","D155","7200023627",202002,"C",103.79
"710","D155","7200023627",202002,"T",126.06
"711","D155","7200023627",202003,"C",72.98
"712","D155","7200023627",202003,"T",461.22
"713","D155","7200023630",202001,"C",66.5
"714","D155","7200023630",202001,"T",637.76
"715","D155","7200023630",202002,"C",349.53
"716","D155","7200023630",202002,"T",99.26
"717","D155","7200023630",202003,"C",1142.89
"718","D155","7200023630",202003,"T",144.33
"719","D155","7200023631",202001,"T",126.12
"720","D155","7200023631",202002,"T",205.16
"721","D155","7200023631",202003,"T",68.64
"722","D155","7200023632",202001,"T",161.29
"723","D155","7200023632",202002,"T",83.6
"724","D155","7200023637",202001,"C",152.46
"725","D155","7200023637",202002,"C",61.96
"726","D155","7200023637",202002,"T",99.15
"727","D155","7200023637",202003,"C",135.9
"728","D155","7200023637",202003,"T",192.26
"729","D155","7200023638",202001,"C",315.88
"730","D155","7200023638",202002,"C",290.28
"731","D155","7200023638",202002,"T",108.09
"732","D155","7200023638",202003,"C",91.35
"733","D155","7200023638",202003,"T",48.7
"734","D155","7200023639",202001,"C",42.67
"735","D155","7200023639",202001,"T",42.53
"736","D155","7200023641",202001,"C",223.14
"737","D155","7200023641",202001,"T",224.24
"738","D155","7200023641",202002,"C",141.21
"739","D155","7200023641",202002,"T",276.12
"740","D155","7200023641",202003,"C",223.1
"741","D155","7200023641",202003,"T",332.94
"742","D155","7200023642",202002,"C",44.04
"743","D155","7200023643",202001,"C",1072.06
"744","D155","7200023643",202001,"T",171.51
"745","D155","7200023643",202002,"C",1406.79
"746","D155","7200023643",202003,"C",2080.93
"747","D155","7200023643",202003,"T",623.42
"748","D155","7200023644",202001,"C",475.47
"749","D155","7200023644",202001,"T",490.41
"750","D155","7200023644",202002,"C",586.95
"751","D155","7200023644",202002,"T",514
"752","D155","7200023644",202003,"C",2137.79
"753","D155","7200023645",202001,"T",61.19
"754","D155","7200023645",202002,"T",69.02
"755","D155","7200023647",202001,"C",72.24
"756","D155","7200023647",202002,"C",750.87
"757","D155","7200023647",202003,"C",432.2
"758","D155","7200023649",202001,"C",90.82
"759","D155","7200023649",202001,"T",158.96
"760","D155","7200023649",202002,"T",305.15
"761","D155","7200023649",202003,"C",293.37
"762","D155","7200023649",202003,"T",262.82
"763","D155","7200023650",202001,"C",296.09
"764","D155","7200023650",202002,"C",305.7
"765","D155","7200023650",202003,"C",311.2
"766","D155","7200023651",202001,"T",295.96
"767","D155","7200023651",202002,"T",282.23
"768","D155","7200023651",202003,"T",81.74
"769","D155","7200023654",202001,"C",80.45
"770","D155","7200023654",202001,"T",45.11
"771","D155","7200023654",202002,"T",83.6
"772","D155","7200023654",202003,"T",148.24
"773","D155","7200023655",202001,"C",144.22
"774","D155","7200023655",202001,"T",246.31
"775","D155","7200023655",202002,"C",564.47
"776","D155","7200023655",202003,"C",655.27
"777","D155","7200023656",202001,"T",145.03
"778","D155","7200023656",202002,"T",70.08
"779","D155","7200023656",202003,"C",68.64
"780","D155","7200023656",202003,"T",188.76
"781","D155","7200023661",202001,"C",162.14
"782","D155","7200023661",202001,"T",183.64
"783","D155","7200023661",202002,"C",74.03
"784","D155","7200023661",202002,"T",111.22
"785","D155","7200023661",202003,"T",123.36
"786","D155","7200023665",202001,"T",126.82
"787","D155","7200023665",202002,"C",41.56
"788","D155","7200023665",202002,"T",142.87
"789","D155","7200023665",202003,"C",40.86
"790","D155","7200023665",202003,"T",375.46
"791","D155","7200023667",202001,"C",1049.37
"792","D155","7200023667",202001,"T",1993.88
"793","D155","7200023667",202002,"C",1461.83
"794","D155","7200023667",202002,"T",1054.71
"795","D155","7200023667",202003,"C",1867.52
"796","D155","7200023667",202003,"T",1868.04
"797","D155","7200023668",202001,"C",244.17
"798","D155","7200023668",202001,"T",783.15
"799","D155","7200023668",202002,"C",470.38
"800","D155","7200023668",202002,"T",906.3
"801","D155","7200023668",202003,"C",1411.96
"802","D155","7200023668",202003,"T",531.91
"803","D155","7200023671",202001,"C",97.97
"804","D155","7200023671",202001,"T",160.36
"805","D155","7200023671",202002,"C",50.45
"806","D155","7200023671",202002,"T",236.99
"807","D155","7200023671",202003,"C",296.28
"808","D155","7200023671",202003,"T",180.87
"809","D155","7200023673",202001,"C",518.78
"810","D155","7200023673",202001,"T",149.92
"811","D155","7200023673",202002,"C",118.24
"812","D155","7200023673",202002,"T",214.19
"813","D155","7200023673",202003,"C",484.31
"814","D155","7200023673",202003,"T",68.78
"815","D155","7200023674",202001,"T",116.71
"816","D155","7200023674",202002,"T",425.33
"817","D155","7200023674",202003,"T",54.52
"818","D155","7200023675",202001,"T",292.71
"819","D155","7200023675",202002,"T",252.69
"820","D155","7200023675",202003,"C",186.72
"821","D155","7200023675",202003,"T",161.93
"822","D155","7200023676",202001,"T",183.98
"823","D155","7200023676",202002,"T",312.61
"824","D155","7200023676",202003,"T",349.22
"825","D155","7200023679",202002,"T",62.03
"826","D155","7200023681",202001,"C",132.97
"827","D155","7200023681",202001,"T",360.09
"828","D155","7200023681",202002,"C",42.48
"829","D155","7200023681",202002,"T",369.82
"830","D155","7200023681",202003,"T",472.42
"831","D155","7200023682",202002,"T",173.83
"832","D155","7200023682",202003,"T",46.43
"833","D155","7200023683",202001,"T",172.54
"834","D155","7200023683",202002,"T",232.43
"835","D155","7200023683",202003,"T",145.92
"836","D155","7200023684",202001,"T",603.5
"837","D155","7200023684",202002,"T",452.71
"838","D155","7200023684",202003,"C",257.66
"839","D155","7200023684",202003,"T",119.25
"840","D155","7200023685",202001,"C",148.07
"841","D155","7200023685",202002,"C",51.62
"842","D155","7200023685",202003,"C",65.63
"843","D155","7200023686",202001,"C",83.83
"844","D155","7200023686",202002,"C",104.54
"845","D155","7200023686",202003,"C",101.04
"846","D155","7200023687",202001,"C",515.7
"847","D155","7200023687",202001,"T",310.46
"848","D155","7200023687",202002,"C",465.67
"849","D155","7200023687",202002,"T",526.19
"850","D155","7200023687",202003,"C",240.63
"851","D155","7200023687",202003,"T",565.52
"852","D155","7200023690",202001,"C",84.63
"853","D155","7200023690",202001,"T",49.58
"854","D155","7200023690",202002,"C",40.05
"855","D155","7200023692",202001,"C",231.08
"856","D155","7200023692",202002,"C",166.42
"857","D155","7200023692",202002,"T",127.78
"858","D155","7200023692",202003,"C",150.87
"859","D155","7200023692",202003,"T",224.96
"860","D155","7200023693",202001,"C",40.56
"861","D155","7200023693",202001,"T",156.34
"862","D155","7200023693",202002,"T",191.94
"863","D155","7200023693",202003,"C",71.04
"864","D155","7200023693",202003,"T",348.03
"865","D155","7200023694",202001,"T",145.86
"866","D155","7200023694",202002,"C",79.42
"867","D155","7200023694",202002,"T",144.93
"868","D155","7200023694",202003,"T",192.61
"869","D155","7200023696",202001,"T",48
"870","D155","7200023696",202002,"T",51.07
"871","D155","7200023696",202003,"C",151.74
"872","D155","7200023697",202001,"C",45.49
"873","D155","7200023697",202003,"T",136.82
"874","D155","7200023698",202001,"C",373.4
"875","D155","7200023698",202001,"T",170.12
"876","D155","7200023698",202002,"C",341.31
"877","D155","7200023698",202002,"T",168.83
"878","D155","7200023698",202003,"C",383.33
"879","D155","7200023698",202003,"T",158.43
"880","D155","7200023699",202001,"C",115.09
"881","D155","7200023699",202002,"C",66.34
"882","D155","7200023699",202002,"T",109.73
"883","D155","7200023699",202003,"T",104.39
"884","D155","7200023700",202001,"C",41.67
"885","D155","7200023700",202002,"C",47.96
"886","D155","7200023700",202002,"T",48.18
"887","D155","7200023700",202003,"C",41.04
"888","D155","7200023700",202003,"T",82.03
"889","D155","7200023701",202001,"C",69.56
"890","D155","7200023701",202001,"T",407.58
"891","D155","7200023701",202002,"T",332.93
"892","D155","7200023701",202003,"T",900.69
"893","D155","7200023702",202001,"T",833.98
"894","D155","7200023702",202002,"T",659.28
"895","D155","7200023702",202003,"C",90.05
"896","D155","7200023702",202003,"T",930.27
"897","D155","7200023705",202001,"T",139.58
"898","D155","7200023705",202002,"T",283.26
"899","D155","7200023705",202003,"C",65.51
"900","D155","7200023705",202003,"T",95.05
"901","D155","7200023706",202001,"T",83.57
"902","D155","7200023706",202002,"C",80.15
"903","D155","7200023706",202002,"T",109.69
"904","D155","7200023706",202003,"C",104.39
"905","D155","7200023706",202003,"T",59.66
"906","D155","7200023707",202003,"C",281.08
"907","D155","7200023707",202003,"T",326.45
"908","D155","7200023708",202001,"C",155.36
"909","D155","7200023708",202002,"C",243.05
"910","D155","7200023708",202002,"T",115.09
"911","D155","7200023708",202003,"C",220.32
"912","D155","7200023708",202003,"T",217.15
"913","D155","7200023709",202001,"C",81.55
"914","D155","7200023709",202001,"T",235.03
"915","D155","7200023709",202002,"C",110.48
"916","D155","7200023709",202002,"T",313.61
"917","D155","7200023709",202003,"C",91.93
"918","D155","7200023709",202003,"T",525.83
"919","D155","7200023710",202001,"C",595.92
"920","D155","7200023710",202001,"T",46.06
"921","D155","7200023710",202002,"C",487.87
"922","D155","7200023710",202002,"T",136.14
"923","D155","7200023710",202003,"C",438.36
"924","D155","7200023710",202003,"T",412.06
"925","D155","7200023712",202001,"T",41.22
"926","D155","7200023712",202002,"T",45.42
"927","D155","7200023712",202003,"C",106.48
"928","D155","7200023712",202003,"T",88.18
"929","D155","7200023713",202001,"C",45.02
"930","D155","7200023713",202001,"T",125.07
"931","D155","7200023713",202002,"T",100.04
"932","D155","7200023713",202003,"T",67.65
"933","D155","7200023714",202001,"C",99.18
"934","D155","7200023714",202001,"T",88.89
"935","D155","7200023714",202002,"C",111.17
"936","D155","7200023714",202003,"T",193.13
"937","D155","7200023716",202001,"T",94.25
"938","D155","7200023716",202003,"C",79.31
"939","D155","7200023716",202003,"T",253.9
"940","D155","7200023717",202003,"T",40.92
"941","D155","7200023718",202001,"C",106
"942","D155","7200023718",202001,"T",41.97
"943","D155","7200023718",202002,"C",90.81
"944","D155","7200023718",202002,"T",77.28
"945","D155","7200023718",202003,"C",58.65
"946","D155","7200023719",202001,"C",127.67
"947","D155","7200023719",202002,"C",49.8
"948","D155","7200023719",202003,"C",208.34
"949","D155","7200023723",202001,"C",42.54
"950","D155","7200023723",202002,"T",56.94
"951","D155","7200023723",202003,"T",164.24
"952","D155","7200023725",202001,"C",232.34
"953","D155","7200023725",202002,"C",111.25
"954","D155","7200023725",202003,"C",101.59
"955","D155","7200023727",202001,"C",47.03
"956","D155","7200023727",202001,"T",95.67
"957","D155","7200023727",202002,"C",44.5
"958","D155","7200023727",202002,"T",85.03
"959","D155","7200023727",202003,"T",97.37
"960","D155","7200023728",202002,"T",52.19
"961","D155","7200023728",202003,"C",43.48
"962","D155","7200023730",202001,"C",106.51
"963","D155","7200023730",202002,"C",100.39
"964","D155","7200023730",202003,"C",56.2
"965","D155","7200023732",202001,"C",42.89
"966","D155","7200023732",202003,"C",181.35
"967","D155","7200023734",202001,"C",769.61
"968","D155","7200023734",202001,"T",265.45
"969","D155","7200023734",202002,"C",613.42
"970","D155","7200023734",202002,"T",228.61
"971","D155","7200023734",202003,"C",801.66
"972","D155","7200023734",202003,"T",679.86
"973","D155","7200023735",202001,"C",86.13
"974","D155","7200023735",202001,"T",217.41
"975","D155","7200023735",202002,"C",41.53
"976","D155","7200023735",202002,"T",127.74
"977","D155","7200023735",202003,"T",413.3
"978","D155","7200023737",202001,"C",102.28
"979","D155","7200023737",202001,"T",138.45
"980","D155","7200023737",202002,"T",230.67
"981","D155","7200023737",202003,"T",96.98
"982","D155","7200023738",202002,"C",71.22
"983","D155","7200023738",202003,"T",365.27
"984","D155","7200023739",202001,"C",134.98
"985","D155","7200023739",202001,"T",618.34
"986","D155","7200023739",202002,"C",142.38
"987","D155","7200023739",202002,"T",177.92
"988","D155","7200023739",202003,"C",177.2
"989","D155","7200023739",202003,"T",336.19
"990","D155","7200023740",202001,"T",111.33
"991","D155","7200023740",202002,"C",66.61
"992","D155","7200023740",202002,"T",101.8
"993","D155","7200023740",202003,"C",265.08
"994","D155","7200023742",202001,"C",136.63
"995","D155","7200023742",202001,"T",190.78
"996","D155","7200023742",202002,"T",274.72
"997","D155","7200023742",202003,"C",50.04
"998","D155","7200023742",202003,"T",209.99
"999","D155","7200023743",202001,"C",42.79
"1000","D155","7200023743",202001,"T",164.61
"1001","D155","7200023743",202002,"T",254.65
"1002","D155","7200023743",202003,"C",230.86
"1003","D155","7200023743",202003,"T",59.66
"1004","D155","7200023744",202001,"C",44.66
"1005","D155","7200023744",202001,"T",82.71
"1006","D155","7200023744",202002,"C",41.38
"1007","D155","7200023744",202003,"C",68.27
"1008","D155","7200023744",202003,"T",110.13
"1009","D155","7200023745",202001,"C",43.32
"1010","D155","7200023745",202001,"T",182.11
"1011","D155","7200023745",202002,"C",44.76
"1012","D155","7200023745",202002,"T",73.92
"1013","D155","7200023745",202003,"C",41.03
"1014","D155","7200023747",202001,"C",40.08
"1015","D155","7200023748",202001,"T",381.35
"1016","D155","7200023748",202002,"C",133.99
"1017","D155","7200023748",202002,"T",370.46
"1018","D155","7200023748",202003,"C",244.85
"1019","D155","7200023748",202003,"T",747.56
"1020","D155","7200023750",202001,"C",80.67
"1021","D155","7200023750",202003,"C",40.08
"1022","D155","7200023751",202001,"T",44.39
"1023","D155","7200023751",202002,"T",45.11
"1024","D155","7200023751",202003,"C",142.7
"1025","D155","7200023752",202001,"C",46.49
"1026","D155","7200023752",202001,"T",123.25
"1027","D155","7200023752",202002,"T",166.58
"1028","D155","7200023752",202003,"C",273.75
"1029","D155","7200023752",202003,"T",118.78
"1030","D155","7200023754",202001,"C",255.1
"1031","D155","7200023754",202001,"T",175.74
"1032","D155","7200023754",202002,"C",142.86
